batsman,id,inning,leftfast_bowlers,leftfastmedium_bowlers,leftmediumfast_bowlers,leftmedium_bowlers,leftorthodox_bowlers,leftlegbreak_bowlers,leftmystery_bowlers,rightfast_bowlers,rightfastmedium_bowlers,rightmediumfast_bowlers,rightmedium_bowlers,rightorthodox_bowlers,rightlegbreak_bowlers,rightmystery_bowlers,batsman_hand,leftfast_cumruns,leftfast_cumballs,leftfast_cumdismissals,leftfastmedium_cumruns,leftfastmedium_cumballs,leftfastmedium_cumdismissals,leftlegbreak_cumruns,leftlegbreak_cumballs,leftlegbreak_cumdismissals,leftmedium_cumruns,leftmedium_cumballs,leftmedium_cumdismissals,leftmediumfast_cumruns,leftmediumfast_cumballs,leftmediumfast_cumdismissals,leftmystery_cumruns,leftmystery_cumballs,leftmystery_cumdismissals,leftorthodox_cumruns,leftorthodox_cumballs,leftorthodox_cumdismissals,rightfast_cumruns,rightfast_cumballs,rightfast_cumdismissals,rightfastmedium_cumruns,rightfastmedium_cumballs,rightfastmedium_cumdismissals,rightlegbreak_cumruns,rightlegbreak_cumballs,rightlegbreak_cumdismissals,rightmedium_cumruns,rightmedium_cumballs,rightmedium_cumdismissals,rightmediumfast_cumruns,rightmediumfast_cumballs,rightmediumfast_cumdismissals,rightmystery_cumruns,rightmystery_cumballs,rightmystery_cumdismissals,rightorthodox_cumruns,rightorthodox_cumballs,rightorthodox_cumdismissals,overall_runs,overall_balls,overall_dismissed,match_runs
SS Tiwary,501244,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,46,3,93,64,2,0,0,0,32,22,1,0,0,0,0,0,0,398,286,11,13
SS Tiwary,501268,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,1,7,3,0,0,0,0,407,292,11,9
SS Tiwary,501270,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,1,0,0,0,0,0,0,0,0,0,36,29,1,0,0,0,0,0,0,415,304,11,8
SS Tiwary,548310,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,48,3,0,0,0,0,0,0,0,0,0,0,0,0,55,44,1,416,307,12,1
SS Tiwary,548318,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,3,0,0,0,0,0,0,0,0,0,0,0,0,37,30,1,0,0,0,0,0,0,424,313,13,8
SS Tiwary,548350,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,1,425,314,13,1
SS Tiwary,548362,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,57,3,99,69,2,54,47,0,48,39,1,0,0,0,0,0,0,461,344,13,36
SS Tiwary,548367,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,2,0,0,0,0,0,0,27,24,1,0,0,0,0,0,0,0,0,0,59,44,1,0,0,0,62,47,2,482,361,14,21
SS Tiwary,598027,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,363,15,2
SS Tiwary,598036,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,2,0,0,0,0,0,0,31,27,1,91,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,372,15,8
SS Tiwary,598042,1,0,0,0,0,1,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,3,0,0,0,92,64,5,115,78,2,0,0,0,71,58,1,23,17,0,68,53,2,544,420,16,52
SS Tiwary,598057,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,59,1,23,19,1,0,0,0,545,423,17,1
SS Tiwary,829783,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,32,1,0,0,0,0,0,0,0,0,0,78,63,1,0,0,0,0,0,0,558,434,17,13
SS Tiwary,829813,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,80,2,0,0,0,87,67,1,0,0,0,0,0,0,571,443,17,13
SS Tiwary,980949,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,69,1,0,0,0,0,0,0,572,445,17,1
SS Tiwary,980957,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53,35,3,50,41,2,98,72,5,0,0,0,0,0,0,90,73,1,0,0,0,82,65,2,629,493,18,57
SS Tiwary,980969,1,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,47,2,110,88,5,126,90,3,60,50,0,0,0,0,0,0,0,99,73,2,681,536,19,52
SS Tiwary,980989,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,40,3,62,50,2,0,0,0,0,0,0,0,0,0,93,77,2,0,0,0,0,0,0,694,548,20,13
SS Tiwary,1082644,1,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,12,18,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,101,5,0,0,0,0,0,0,108,95,2,34,24,1,0,0,0,746,594,20,52
SS Tiwary,1216492,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,49,2,0,0,0,75,49,4,0,0,0,137,106,5,131,97,3,0,0,0,112,98,2,0,0,0,0,0,0,788,625,21,42
SS Tiwary,1216495,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,25,2,0,0,0,789,628,22,1
SS Tiwary,1216508,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,76,55,2,0,0,0,0,0,0,0,0,0,115,100,2,34,26,3,0,0,0,810,642,23,21
SS Tiwary,1216541,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,60,3,140,111,5,146,111,3,0,0,0,116,101,2,0,0,0,0,0,0,844,667,24,34
SS Tiwary,1254096,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,669,24,5
SS Tiwary,1254112,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,62,5,98,68,3,0,0,0,0,0,0,0,0,0,0,0,0,36,28,3,0,0,0,864,688,25,15
SS Tiwary,335991,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,12,6,0,0,0,0,0,0,0,17,10,1,17
SS Tiwary,392200,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,23,14,1,6
SS Tiwary,392212,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,26,19,2,3
SS Tiwary,419122,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,26,17,0,0,0,0,18,14,1,56,43,3,30
SS Tiwary,419125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,58,46,4,2
SS Tiwary,419132,2,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,16,10,1,10,9,1,0,0,0,0,0,0,19,16,1,89,70,5,31
SS Tiwary,419142,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,20,17,1,103,91,6,14
SS Tiwary,419165,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,93,7,0
SS Tiwary,501200,2,0,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,13,18,2,0,0,0,0,0,0,0,0,0,0,0,0,31,26,1,8,12,1,0,0,0,129,118,8,26
SS Tiwary,501208,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,16,11,2,0,0,0,37,33,1,0,0,0,0,0,0,136,128,9,7
SS Tiwary,501211,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,1,30,26,2,150,142,10,14
SS Tiwary,501227,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,9,7,1,6,6,1,0,0,0,0,0,0,39,38,1,0,0,0,32,28,2,168,162,11,18
SS Tiwary,501255,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,2,0,0,0,0,0,0,0,0,0,0,0,0,39,40,2,0,0,0,0,0,0,169,167,12,1
SS Tiwary,501260,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,1,0,0,0,0,0,0,44,47,2,0,0,0,0,0,0,175,181,13,6
SS Tiwary,501266,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,18,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,60,2,0,0,0,38,39,2,188,209,13,13
SS Tiwary,501271,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,21,25,1,0,0,0,0,0,0,0,0,0,0,0,0,20,29,2,0,0,0,0,0,0,0,0,0,0,0,0,62,68,2,14,21,1,56,50,2,230,243,13,42
SS Tiwary,548315,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,2,65,73,2,0,0,0,0,0,0,248,263,14,18
SS Tiwary,548324,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,82,3,0,0,0,57,51,2,265,279,15,17
SS Tiwary,548327,2,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,30,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,1,17,12,2,0,0,0,94,92,3,0,0,0,0,0,0,301,302,15,36
SS Tiwary,548331,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,2,0,0,0,0,0,0,97,96,3,0,0,0,0,0,0,305,309,16,4
SS Tiwary,548344,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,2,0,0,0,33,30,3,0,0,0,16,24,1,59,56,2,324,332,17,19
SS Tiwary,548376,2,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,0,0,0,24,18,2,40,37,3,111,107,4,0,0,0,0,0,0,354,359,18,30
SS Tiwary,598023,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,0,0,0,0,12,13,1,0,0,0,0,0,0,0,0,0,123,121,4,0,0,0,69,65,2,379,389,18,25
SS Tiwary,598033,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1,0,0,0,0,0,0,42,39,4,126,128,4,0,0,0,81,74,2,400,410,19,21
SS Tiwary,829761,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,2,25,20,2,0,0,0,0,0,0,0,0,0,0,0,0,424,426,19,24
SS Tiwary,829767,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,431,19,5
SS Tiwary,829777,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,0,57,52,2,0,0,0,0,0,0,133,133,4,0,0,0,0,0,0,457,447,19,28
SS Tiwary,829793,2,0,0,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,58,2,32,28,2,44,40,4,138,140,4,0,0,0,86,78,2,483,473,19,26
SS Tiwary,980965,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,42,3,0,0,0,140,142,4,0,0,0,88,80,2,504,491,20,21
SS Tiwary,980979,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,2,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,501,21,9
SS Tiwary,981005,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62,2,0,0,0,0,0,0,148,148,4,0,0,0,95,86,3,530,517,22,17
SS Tiwary,1216499,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,66,3,50,43,3,0,0,0,0,0,0,0,0,0,97,89,3,535,525,23,5
SS Tiwary,1254099,2,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,45,42,2,0,0,0,0,0,0,0,0,0,0,0,0,35,39,2,0,0,0,76,76,4,60,50,3,0,0,0,0,0,0,0,0,0,104,95,3,580,562,24,45
SS Tiwary,1254104,2,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,2,0,0,0,89,87,4,0,0,0,0,0,0,171,166,4,0,0,0,112,104,3,630,603,24,50
ST Jayasuriya,335985,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,29,17,1,29
ST Jayasuriya,335994,1,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0,47,40,2,18
ST Jayasuriya,336004,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,20,1,0,0,0,0,0,0,81,56,3,34
ST Jayasuriya,336024,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,8,4,1,117,72,4,36
ST Jayasuriya,336032,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0,10,9,2,0,0,0,71,47,1,0,0,0,0,0,0,183,117,5,66
ST Jayasuriya,336036,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,0,15,12,2,28,17,0,80,54,2,0,0,0,12,13,1,221,156,6,38
ST Jayasuriya,392181,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,23,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,26,0,0,0,0,0,0,0,87,60,2,0,0,0,0,0,0,247,176,7,26
ST Jayasuriya,392197,1,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,0,0,0,0,47,29,1,0,0,0,11,5,0,26,23,1,299,209,8,52
ST Jayasuriya,392203,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,218,9,6
ST Jayasuriya,392208,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,102,68,1,28,19,2,0,0,0,89,69,2,0,0,0,0,0,0,357,262,10,52
ST Jayasuriya,392218,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,2,0,0,0,124,89,1,30,21,2,51,32,1,0,0,0,0,0,0,0,0,0,386,292,11,29
ST Jayasuriya,392227,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,87,3,0,0,0,0,0,0,416,310,12,30
ST Jayasuriya,392235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,313,13,0
ST Jayasuriya,419107,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,24,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,64,38,1,0,0,0,0,0,0,0,0,0,439,328,14,23
ST Jayasuriya,419114,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,92,4,0,0,0,0,0,0,446,339,15,7
ST Jayasuriya,419119,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,126,94,4,0,0,0,0,0,0,448,345,16,2
ST Jayasuriya,419150,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,90,2,0,0,0,0,0,0,0,0,0,0,0,0,27,25,1,449,348,17,1
ST Jayasuriya,335989,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,1,0,0,0,0,0,0,20,12,1,20
ST Jayasuriya,335991,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,1
ST Jayasuriya,335997,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,3,18
ST Jayasuriya,336008,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,2,0,0,0,0,0,0,31,21,1,0,0,0,0,0,0,57,49,4,18
ST Jayasuriya,336012,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,35,22,2,25,10,0,4,6,0,38,23,1,0,0,0,0,0,0,111,88,5,54
ST Jayasuriya,336018,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0,102,58,1,12,7,0,0,0,0,225,141,5,114
ST Jayasuriya,336021,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,2,56,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,162,5,48
ST Jayasuriya,336028,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,31,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,177,6,20
ST Jayasuriya,392192,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,1,0,0,0,0,0,0,0,0,0,57,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,186,7,1
ST Jayasuriya,392200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,188,8,0
ST Jayasuriya,392212,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,3,0,0,0,0,0,0,36,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,195,9,5
ST Jayasuriya,392222,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,203,10,4
ST Jayasuriya,392225,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,1,0,0,0,109,64,1,0,0,0,7,12,0,319,225,11,16
STR Binny,419161,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,8
STR Binny,501240,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,15,12,1,7
STR Binny,548354,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,0
STR Binny,548361,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,0,0,25,16,1,0,0,0,0,0,0,42,33,3,27
STR Binny,548365,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,18,1,0,0,0,0,0,0,48,38,3,6
STR Binny,548373,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,32,22,1,0,0,0,0,0,0,55,46,4,7
STR Binny,548377,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,32,26,1,0,0,0,26,9,0,85,63,5,30
STR Binny,598001,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,44,14,0,125,83,6,40
